organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda						Arthropoda	urn:lsid:marinespecies.org:taxname:1065	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.67;0.56;0.16;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	asv.1447_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda						Arthropoda	urn:lsid:marinespecies.org:taxname:1065	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.67;0.56;0.16;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	asv.1447_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Sillaginidae	Sillago		Sillago	urn:lsid:marinespecies.org:taxname:126072	genus	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sillaginidae;Sillago;Sillago_maculata, confidences 1;1;1;1;1;1;0.42. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MF572029,MF572042, identities 97.7,97.3, taxonomy Sillago_maculata,Sillago_aeolus, consensus Eukaryota;Chordata;Actinopteri;Sillaginidae;Sillago.	asv.145_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.54;0.42;0.16;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1455_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Salamandra;Salamandra_corsica, confidences 1;0.62;0.07;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1476_EE0078	EE0078
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;	Bathycoccus prasinos	urn:lsid:marinespecies.org:taxname:345459	species		asv.1478_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;	Bathycoccus prasinos	urn:lsid:marinespecies.org:taxname:345459	species		asv.1478_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.5;0.41;0.05;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1489_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.5;0.41;0.05;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1489_EE0043	EE0043
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Gymnophthalmus;Gymnophthalmus_vanzoi, confidences 1;0.48;0.11;0.11;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1490_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	453071	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species		asv.1491_EE0083	EE0083
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Oppomorus;Oppomorus_noduliferus, confidences 1;0.28;0.24;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1505_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Oppomorus;Oppomorus_noduliferus, confidences 1;0.28;0.24;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1505_EE0045	EE0045
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Peltaster;Peltaster_micropeltus, confidences 1;0.09;0.07;0.07;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1506_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;Synallactidae;Paroriza;Paroriza_prouhoi, confidences 1;0.11;0.1;0.09;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1518_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.25;0.12;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1519_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Bacteria						Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom		asv.1527_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;Stichopodidae;Thelenota;Thelenota_ananas, confidences 1;0.06;0.04;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1530_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Premnobius;Premnobius_cavipennis, confidences 1;0.25;0.17;0.06;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1540_EE0043	EE0043
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.23;0.13;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1550_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Peripatus;Peripatus_basilensis, confidences 1;0;0;0;0;0;0. No VSEARCH hits at 0.97 identity.	asv.1560_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Catostomidae;Moxostoma;Moxostoma_poecilurum, confidences 1;0.8;0.17;0.04;0.01;0.01;0. No VSEARCH hits at 0.97 identity.	asv.1561_EE0043	EE0043
4	present	Hugo Gante	eDNA expeditions citizen science sampling	356369	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Sillaginidae	Sillago		Sillago schomburgkii	urn:lsid:marinespecies.org:taxname:273953	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sillaginidae;Sillago;Sillago_schomburgkii, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX234653,KX234652, identities 99.6,99.6, taxonomy Sillago_schomburgkii,Sillago_schomburgkii, consensus Eukaryota;Chordata;Actinopteri;Sillaginidae;Sillago;Sillago_schomburgkii.	asv.157_EE0046	EE0046
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Sertulariidae;Idiellana;Idiellana_pristis, confidences 1;0.05;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1570_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	127966	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Amphibia;Anura;Centrolenidae;Centrolene;Centrolene_durrellorum, confidences 1;0.44;0.21;0.21;0.05;0.03;0.02. No VSEARCH hits at 0.97 identity.	asv.1571_EE0044	EE0044
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.52;0.34;0.08;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1577_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Ephemeroptera;Leptohyphidae;Traverhyphes;Traverhyphes_indicator, confidences 1;0.35;0.26;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1578_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus_tristis, confidences 1;0.45;0.05;0.04;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1584_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	453499	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo		Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.95;0.95;0.95;0.95;0.95;0.95. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	asv.159_EE0062	EE0062
4	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Taricha;Taricha_rivularis, confidences 1;0.62;0.16;0.02;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1592_EE0043	EE0043
4	present	Hugo Gante	eDNA expeditions citizen science sampling	247816	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Mollusca;Gastropoda;Architaenioglossa;Diplommatinidae;Palaina;Palaina_doliolum, confidences 1;0.15;0.11;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1593_EE0043	EE0043
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Lonchaeidae;Neosilba;Neosilba_zadolicha, confidences 1;0.27;0.21;0.16;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1596_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	232067	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Odonata;Platystictidae;Protosticta;Protosticta_sanguinostigma, confidences 1;0.38;0.27;0.04;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1598_EE0047	EE0047
4	present	Hugo Gante	eDNA expeditions citizen science sampling	200609	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_vermiculatus, confidences 1;0.62;0.26;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1601_EE0045	EE0045
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Goura;Goura_cristata, confidences 1;0.86;0.22;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.	asv.1602_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Lamprophiidae;Gracililima;Gracililima_nyassae, confidences 1;0.75;0.24;0.24;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1603_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.36;0.12;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1604_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Ceramaster;Ceramaster_arcticus, confidences 1;0.08;0.07;0.07;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1605_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	75901	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Sclerasterias;Sclerasterias_contorta, confidences 1;0.14;0.13;0.08;0.08;0.08;0.04. No VSEARCH hits at 0.97 identity.	asv.1606_EE0061	EE0061
4	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata						Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Vincentia;Vincentia_conspersa, confidences 1;0.61;0.25;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1608_EE0078	EE0078
4	present	Hugo Gante	eDNA expeditions citizen science sampling	176989	DNA Sequence reads	DNA Sequence reads	Eukaryota							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.6: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Gyrinidae;Dineutus;Dineutus_sinuosipennis, confidences 1;0.41;0.3;0.04;0;0;0. No VSEARCH hits at 0.97 identity.	asv.1609_EE0078	EE0078
